unit_id,name,faction,points,quality,defense,models,matches,wins,losses,draws,win_rate,game_win_rate
6774,"Veteran Custodian Brothers","MERGED ALL TXT",445,3,2,3,36502,29266,7044,192,80.1764,87.4491
6775,"Veteran Custodian Brothers","MERGED ALL TXT",440,3,2,3,36502,32346,4123,33,88.6143,85.8446
6776,"Veteran Custodian Brothers","MERGED ALL TXT",415,3,2,3,36502,27574,8765,163,75.5411,81.3525
6777,"Veteran Custodian Brothers","MERGED ALL TXT",375,3,2,3,36502,29958,6446,98,82.0722,83.6577
6778,"Veteran Custodian Brothers","MERGED ALL TXT",430,3,2,3,36502,26824,9491,187,73.4864,83.5692
6779,"Veteran Custodian Brothers","MERGED ALL TXT",465,3,2,3,36502,32501,3951,50,89.039,86.1806
6780,"Veteran Custodian Brothers","MERGED ALL TXT",325,3,2,3,36502,26416,10062,24,72.3686,72.5236
6781,"Veteran Custodian Brothers","MERGED ALL TXT",515,3,2,3,36502,32701,3780,21,89.5869,86.3846
6782,"Veteran Custodian Brothers","MERGED ALL TXT",360,3,2,3,36502,25322,11093,87,69.3715,69.4603
6783,"Veteran Custodian Brothers","MERGED ALL TXT",330,3,2,3,36502,26368,10102,32,72.2371,72.8442
6784,"Veteran Custodian Brothers","MERGED ALL TXT",435,3,2,3,36502,31492,4927,83,86.2747,86.5812
6785,"Veteran Custodian Brothers","MERGED ALL TXT",355,3,2,3,36502,30105,6376,21,82.4749,80.9543
6786,"Veteran Custodian Brothers","MERGED ALL TXT",400,3,2,3,36502,28944,7377,181,79.2943,86.8002
6787,"Veteran Custodian Brothers","MERGED ALL TXT",435,3,2,3,36502,28747,7589,166,78.7546,85.1788
6788,"Veteran Custodian Brothers","MERGED ALL TXT",495,3,2,3,36502,30641,5669,192,83.9433,88.1352
6789,"Veteran Custodian Brothers","MERGED ALL TXT",425,3,2,3,36502,29810,6623,69,81.6668,78.3477
6790,"Veteran Custodian Brothers","MERGED ALL TXT",350,3,2,3,36502,27964,8387,151,76.6095,83.0554
6791,"Veteran Custodian Brothers","MERGED ALL TXT",375,3,2,3,36502,27636,8739,127,75.7109,82.671
6792,"Veteran Custodian Brothers","MERGED ALL TXT",355,3,2,3,36502,26428,10054,20,72.4015,71.9222
6793,"Veteran Custodian Brothers","MERGED ALL TXT",440,3,2,3,36502,31147,5224,131,85.3296,88.274
6794,"Veteran Custodian Brothers","MERGED ALL TXT",380,3,2,3,36502,28734,7588,180,78.719,84.0923
6795,"Veteran Custodian Brothers","MERGED ALL TXT",345,3,2,3,36502,22221,14273,8,60.8761,64.0811
6796,"Veteran Custodian Brothers","MERGED ALL TXT",440,3,2,3,36502,29015,7297,190,79.4888,86.4688
6797,"Veteran Custodian Brothers","MERGED ALL TXT",385,3,2,3,36502,26241,10169,92,71.8892,71.8643
6798,"Veteran Custodian Brothers","MERGED ALL TXT",440,3,2,3,36502,32566,3908,28,89.217,85.9904
6799,"Veteran Custodian Brothers","MERGED ALL TXT",350,3,2,3,36502,25467,10859,176,69.7688,79.2703
6800,"Veteran Custodian Brothers","MERGED ALL TXT",375,3,2,3,36502,30403,6016,83,83.2913,87.2558
6801,"Veteran Custodian Brothers","MERGED ALL TXT",495,3,2,3,36502,30202,6129,171,82.7407,87.1758
6802,"Veteran Custodian Brothers","MERGED ALL TXT",480,3,2,3,36502,32909,3558,35,90.1567,86.8625
6803,"Veteran Custodian Brothers","MERGED ALL TXT",385,3,2,3,36502,26164,10137,201,71.6783,82.8885
6804,"Veteran Custodian Brothers","MERGED ALL TXT",375,3,2,3,36502,26071,10226,205,71.4235,82.5548
6805,"Veteran Custodian Brothers","MERGED ALL TXT",365,3,2,3,36502,24338,11971,193,66.6758,80.0019
6806,"Veteran Custodian Brothers","MERGED ALL TXT",400,3,2,3,36502,29627,6728,147,81.1654,86.4549
6807,"Veteran Custodian Brothers","MERGED ALL TXT",430,3,2,3,36502,30488,5955,59,83.5242,80.0293
6808,"Veteran Custodian Brothers","MERGED ALL TXT",415,3,2,3,36502,28047,8314,141,76.8369,84.3651
6809,"Veteran Custodian Brothers","MERGED ALL TXT",425,3,2,3,36502,29456,6863,183,80.6969,87.1602
6810,"Veteran Custodian Brothers","MERGED ALL TXT",490,3,2,3,36502,29121,7229,152,79.7792,84.0292
6811,"Veteran Custodian Brothers","MERGED ALL TXT",460,3,2,3,36502,31490,4868,144,86.2692,89.2436
6812,"Veteran Custodian Brothers","MERGED ALL TXT",420,3,2,3,36502,31573,4869,60,86.4966,83.4284
6813,"Veteran Custodian Brothers","MERGED ALL TXT",335,3,2,3,36502,24417,11869,216,66.8922,79.3396
6814,"Veteran Custodian Brothers","MERGED ALL TXT",405,3,2,3,36502,30016,6423,63,82.2311,79.5483
6815,"Veteran Custodian Brothers","MERGED ALL TXT",425,3,2,3,36502,29080,7361,61,79.6669,77.4108
6816,"Veteran Custodian Brothers","MERGED ALL TXT",365,3,2,3,36502,31018,5469,15,84.9762,83.0218
6817,"Veteran Custodian Brothers","MERGED ALL TXT",445,3,2,3,36502,32115,4345,42,87.9815,84.2529
6818,"Veteran Custodian Brothers","MERGED ALL TXT",390,3,2,3,36502,23333,13004,165,63.9225,79.1301
6819,"Veteran Custodian Brothers","MERGED ALL TXT",375,3,2,3,36502,28446,7881,175,77.93,85.3757
6820,"Veteran Custodian Brothers","MERGED ALL TXT",300,3,2,3,36502,24149,12260,93,66.158,67.3949
6821,"Veteran Custodian Brothers","MERGED ALL TXT",450,3,2,3,36502,29163,7183,156,79.8943,84.0694
6822,"Veteran Custodian Brothers","MERGED ALL TXT",445,3,2,3,36502,29814,6573,115,81.6777,86.8618
6823,"Veteran Custodian Brothers","MERGED ALL TXT",450,3,2,3,36502,28226,8077,199,77.3273,83.9319
6824,"Veteran Custodian Brothers","MERGED ALL TXT",370,3,2,3,36502,26534,9890,78,72.6919,72.1734
6825,"Veteran Custodian Brothers","MERGED ALL TXT",360,3,2,3,36502,29171,7276,55,79.9162,78.0577
6826,"Veteran Custodian Brothers","MERGED ALL TXT",410,3,2,3,36502,29686,6678,138,81.3271,86.1553
6827,"Veteran Custodian Brothers","MERGED ALL TXT",410,3,2,3,36502,27467,8865,170,75.2479,84.4806
6828,"Veteran Custodian Brothers","MERGED ALL TXT",345,3,2,3,36502,27718,8599,185,75.9356,83.9487
6829,"Veteran Custodian Brothers","MERGED ALL TXT",355,3,2,3,36502,24864,11425,213,68.1168,81.2135
6830,"Veteran Custodian Brothers","MERGED ALL TXT",415,3,2,3,36502,32482,3977,43,88.9869,85.7349
6831,"Veteran Custodian Brothers","MERGED ALL TXT",390,3,2,3,36502,26028,10373,101,71.3057,70.6002
6832,"Veteran Custodian Brothers","MERGED ALL TXT",380,3,2,3,36502,29944,6500,58,82.0339,79.455
6833,"Veteran Custodian Brothers","MERGED ALL TXT",410,3,2,3,36502,31120,5321,61,85.2556,82.11
6834,"Veteran Custodian Brothers","MERGED ALL TXT",415,3,2,3,36502,25953,10341,208,71.1002,82.4352
6835,"Veteran Custodian Brothers","MERGED ALL TXT",390,3,2,3,36502,28994,7444,64,79.4313,76.6983
6836,"Veteran Custodian Brothers","MERGED ALL TXT",360,3,2,3,36502,30284,6162,56,82.9653,80.5305
6837,"Veteran Custodian Brothers","MERGED ALL TXT",285,3,2,3,36502,22568,13734,200,61.8267,77.6086
6838,"Veteran Custodian Brothers","MERGED ALL TXT",415,3,2,3,36502,28055,8291,156,76.8588,80.2292
6839,"Veteran Custodian Brothers","MERGED ALL TXT",435,3,2,3,36502,28980,7372,150,79.3929,84.3595
6840,"Veteran Custodian Brothers","MERGED ALL TXT",410,3,2,3,36502,29514,6860,128,80.8558,85.3762
6841,"Veteran Custodian Brothers","MERGED ALL TXT",365,3,2,3,36502,27738,8578,186,75.9904,83.7827
6842,"Veteran Custodian Brothers","MERGED ALL TXT",375,3,2,3,36502,29276,7082,144,80.2038,83.9372
6843,"Veteran Custodian Brothers","MERGED ALL TXT",380,3,2,3,36502,23887,12412,203,65.4402,78.9863
6844,"Veteran Custodian Brothers","MERGED ALL TXT",400,3,2,3,36502,30415,5956,131,83.3242,87.3044
6845,"Veteran Custodian Brothers","MERGED ALL TXT",405,3,2,3,36502,28941,7498,63,79.2861,77.1846
6846,"Veteran Custodian Brothers","MERGED ALL TXT",390,3,2,3,36502,28287,8071,144,77.4944,83.6444
6847,"Veteran Custodian Brothers","MERGED ALL TXT",345,3,2,3,36502,30258,6220,24,82.8941,81.5896
6848,"Veteran Custodian Brothers","MERGED ALL TXT",390,3,2,3,36502,30123,6327,52,82.5242,79.9446
6849,"Veteran Custodian Brothers","MERGED ALL TXT",440,3,2,3,36502,29925,6471,106,81.9818,85.9926
6850,"Veteran Custodian Brothers","MERGED ALL TXT",320,3,2,3,36502,32096,4389,17,87.9294,86.4886
6851,"Veteran Custodian Brothers","MERGED ALL TXT",375,3,2,3,36502,27867,8609,26,76.3438,75.4149
6852,"Veteran Custodian Brothers","MERGED ALL TXT",425,3,2,3,36502,32342,4090,70,88.6034,89.6427
6853,"Veteran Custodian Brothers","MERGED ALL TXT",400,3,2,3,36502,29547,6880,75,80.9462,78.5342
6854,"Veteran Custodian Brothers","MERGED ALL TXT",310,3,2,3,36502,25131,11352,19,68.8483,70.7452
6855,"Veteran Custodian Brothers","MERGED ALL TXT",360,3,2,3,36502,24609,11728,165,67.4182,81.4875
6856,"Veteran Custodian Brothers","MERGED ALL TXT",355,3,2,3,36502,29243,7237,22,80.1134,78.8962
6857,"Veteran Custodian Brothers","MERGED ALL TXT",485,3,2,3,36502,29733,6635,134,81.4558,83.8934
6858,"Veteran Custodian Brothers","MERGED ALL TXT",390,3,2,3,36502,27240,9057,205,74.626,82.1727
6859,"Veteran Custodian Brothers","MERGED ALL TXT",365,3,2,3,36502,25750,10725,27,70.5441,70.7757
6860,"Veteran Custodian Brothers","MERGED ALL TXT",325,3,2,3,36502,24561,11853,88,67.2867,67.3999
6861,"Veteran Custodian Brothers","MERGED ALL TXT",300,3,2,3,36502,20863,15509,130,57.1558,74.6348
6862,"Veteran Custodian Brothers","MERGED ALL TXT",450,3,2,3,36502,31119,5240,143,85.2529,88.3851
6863,"Veteran Custodian Brothers","MERGED ALL TXT",455,3,2,3,36502,32463,4009,30,88.9349,85.753
6864,"Veteran Custodian Brothers","MERGED ALL TXT",375,3,2,3,36502,26788,9559,155,73.3878,82.6248
6865,"Veteran Custodian Brothers","MERGED ALL TXT",370,3,2,3,36502,27612,8705,185,75.6452,84.4427
6866,"Veteran Custodian Brothers","MERGED ALL TXT",295,3,2,3,36502,26437,10035,30,72.4262,73.4117
6867,"Veteran Custodian Brothers","MERGED ALL TXT",405,3,2,3,36502,30652,5797,53,83.9735,81.6701
6868,"Veteran Custodian Brothers","MERGED ALL TXT",335,3,2,3,36502,23124,13197,181,63.35,78.0217
6869,"Veteran Custodian Brothers","MERGED ALL TXT",435,3,2,3,36502,29378,6961,163,80.4833,85.1974
6870,"Veteran Custodian Brothers","MERGED ALL TXT",375,3,2,3,36502,27213,9100,189,74.5521,80.9346
6871,"Veteran Custodian Brothers","MERGED ALL TXT",405,3,2,3,36502,27483,8939,80,75.2918,73.6967
6872,"Veteran Custodian Brothers","MERGED ALL TXT",405,3,2,3,36502,30005,6364,133,82.201,87.5123
6873,"Veteran Custodian Brothers","MERGED ALL TXT",405,3,2,3,36502,30647,5782,73,83.9598,81.3733
6874,"Veteran Custodian Brothers","MERGED ALL TXT",380,3,2,3,36502,29236,7192,74,80.0942,77.8984
6875,"Veteran Custodian Brothers","MERGED ALL TXT",445,3,2,3,36502,32759,3716,27,89.7458,86.4888
6876,"Veteran Custodian Brothers","MERGED ALL TXT",375,3,2,3,36502,25135,11263,104,68.8592,68.7234
6877,"Veteran Custodian Brothers","MERGED ALL TXT",375,3,2,3,36502,25817,10605,80,70.7276,70.3455
6878,"Veteran Custodian Brothers","MERGED ALL TXT",445,3,2,3,36502,32572,3893,37,89.2335,86.1198
6879,"Veteran Custodian Brothers","MERGED ALL TXT",360,3,2,3,36502,25594,10730,178,70.1167,82.4272
6880,"Veteran Custodian Brothers","MERGED ALL TXT",420,3,2,3,36502,25315,11018,169,69.3524,80.4832
6881,"Veteran Custodian Brothers","MERGED ALL TXT",445,3,2,3,36502,27250,9040,212,74.6534,81.1595
6882,"Veteran Custodian Brothers","MERGED ALL TXT",395,3,2,3,36502,24705,11602,195,67.6812,80.0291
6883,"Veteran Custodian Brothers","MERGED ALL TXT",430,3,2,3,36502,29434,7001,67,80.6367,77.8223
6884,"Veteran Custodian Brothers","MERGED ALL TXT",420,3,2,3,36502,26585,9715,202,72.8316,82.4968
6885,"Veteran Custodian Brothers","MERGED ALL TXT",300,3,2,3,36502,23940,12449,113,65.5854,67.2825
6886,"Veteran Custodian Brothers","MERGED ALL TXT",385,3,2,3,36502,27797,8686,19,76.152,74.9798
6887,"Veteran Custodian Brothers","MERGED ALL TXT",395,3,2,3,36502,27168,9179,155,74.4288,80.7041
6888,"Veteran Custodian Brothers","MERGED ALL TXT",475,3,2,3,36502,31051,5343,108,85.0666,89.1678
6889,"Veteran Custodian Brothers","MERGED ALL TXT",385,3,2,3,36502,28131,8182,189,77.067,83.9082
6890,"Veteran Custodian Brothers","MERGED ALL TXT",400,3,2,3,36502,30748,5641,113,84.2365,87.4771
6891,"Veteran Custodian Brothers","MERGED ALL TXT",305,3,2,3,36502,22004,14472,26,60.2816,65.797
6892,"Veteran Custodian Brothers","MERGED ALL TXT",450,3,2,3,36502,31152,5225,125,85.3433,88.335
6893,"Veteran Custodian Brothers","MERGED ALL TXT",485,3,2,3,36502,27280,9034,188,74.7356,82.3049
6894,"Veteran Custodian Brothers","MERGED ALL TXT",350,3,2,3,36502,22744,13579,179,62.3089,77.0364
6895,"Veteran Custodian Brothers","MERGED ALL TXT",395,3,2,3,36502,30291,6194,17,82.9845,81.1433
6896,"Veteran Custodian Brothers","MERGED ALL TXT",370,3,2,3,36502,25221,11175,106,69.0948,68.7349
6897,"Veteran Custodian Brothers","MERGED ALL TXT",450,3,2,3,36502,30744,5715,43,84.2255,81.6962
6898,"Veteran Custodian Brothers","MERGED ALL TXT",440,3,2,3,36502,28886,7412,204,79.1354,84.1192
6899,"Veteran Custodian Brothers","MERGED ALL TXT",355,3,2,3,36502,25447,10862,193,69.714,81.3191
6900,"Veteran Custodian Brothers","MERGED ALL TXT",405,3,2,3,36502,29121,7210,171,79.7792,86.013
6901,"Veteran Custodian Brothers","MERGED ALL TXT",415,3,2,3,36502,32301,4160,41,88.491,85.7857
6902,"Veteran Custodian Brothers","MERGED ALL TXT",320,3,2,3,36502,25197,11209,96,69.0291,69.0431
6903,"Veteran Custodian Brothers","MERGED ALL TXT",355,3,2,3,36502,25964,10457,81,71.1303,70.4357
6904,"Veteran Custodian Brothers","MERGED ALL TXT",425,3,2,3,36502,28679,7757,66,78.5683,76.9904
6905,"Veteran Custodian Brothers","MERGED ALL TXT",390,3,2,3,36502,27278,9016,208,74.7302,82.7406
6906,"Veteran Custodian Brothers","MERGED ALL TXT",390,3,2,3,36502,28085,8233,184,76.941,82.0834
6907,"Veteran Custodian Brothers","MERGED ALL TXT",415,3,2,3,36502,31989,4480,33,87.6363,84.6066
6908,"Veteran Custodian Brothers","MERGED ALL TXT",385,3,2,3,36502,25661,10659,182,70.3003,82.7572
6909,"Veteran Custodian Brothers","MERGED ALL TXT",360,3,2,3,36502,24547,11858,97,67.2484,67.5054
6910,"Veteran Custodian Brothers","MERGED ALL TXT",500,3,2,3,36502,32185,4201,116,88.1733,89.5408
6911,"Veteran Custodian Brothers","MERGED ALL TXT",425,3,2,3,36502,27135,9179,188,74.3384,81.0651
6912,"Veteran Custodian Brothers","MERGED ALL TXT",400,3,2,3,36502,29715,6630,157,81.4065,85.7907
6913,"Veteran Custodian Brothers","MERGED ALL TXT",445,3,2,3,36502,31796,4619,87,87.1076,87.9231
6914,"Veteran Custodian Brothers","MERGED ALL TXT",435,3,2,3,36502,32588,3869,45,89.2773,90.6362
6915,"Veteran Custodian Brothers","MERGED ALL TXT",305,3,2,3,36502,25616,10677,209,70.177,80.9657
6916,"Veteran Custodian Brothers","MERGED ALL TXT",425,3,2,3,36502,28221,8101,180,77.3136,84.794
6917,"Veteran Custodian Brothers","MERGED ALL TXT",350,3,2,3,36502,30193,6246,63,82.716,80.922
6918,"Veteran Custodian Brothers","MERGED ALL TXT",430,3,2,3,36502,27747,8564,191,76.015,84.4416
6919,"Veteran Custodian Brothers","MERGED ALL TXT",425,3,2,3,36502,30219,6149,134,82.7872,87.1523
6920,"Veteran Custodian Brothers","MERGED ALL TXT",325,3,2,3,36502,23675,12622,205,64.8595,78.7571
6921,"Veteran Custodian Brothers","MERGED ALL TXT",350,3,2,3,36502,26108,10360,34,71.5248,71.613
6922,"Veteran Custodian Brothers","MERGED ALL TXT",400,3,2,3,36502,26943,9472,87,73.8124,73.2323
6923,"Veteran Custodian Brothers","MERGED ALL TXT",410,3,2,3,36502,31734,4718,50,86.9377,83.3749
6924,"Veteran Custodian Brothers","MERGED ALL TXT",390,3,2,3,36502,27559,8767,176,75.5,83.0515
6925,"Veteran Custodian Brothers","MERGED ALL TXT",320,3,2,3,36502,22870,13457,175,62.6541,76.8026
6926,"Veteran Custodian Brothers","MERGED ALL TXT",435,3,2,3,36502,26906,9379,217,73.711,82.8263
6927,"Veteran Custodian Brothers","MERGED ALL TXT",395,3,2,3,36502,26541,9796,165,72.7111,82.3184
6928,"Veteran Custodian Brothers","MERGED ALL TXT",405,3,2,3,36502,31714,4740,48,86.8829,82.9035
6929,"Veteran Custodian Brothers","MERGED ALL TXT",355,3,2,3,36502,28503,7939,60,78.0861,76.5068
6930,"Veteran Custodian Brothers","MERGED ALL TXT",410,3,2,3,36502,32018,4436,48,87.7157,89.8238
6931,"Veteran Custodian Brothers","MERGED ALL TXT",325,3,2,3,36502,25062,11416,24,68.6593,76.6613
6932,"Veteran Custodian Brothers","MERGED ALL TXT",440,3,2,3,36502,29985,6369,148,82.1462,85.8159
6933,"Veteran Custodian Brothers","MERGED ALL TXT",440,3,2,3,36502,31737,4721,44,86.9459,84.5581
6934,"Veteran Custodian Brothers","MERGED ALL TXT",420,3,2,3,36502,27998,8299,205,76.7026,84.4497
6935,"Veteran Custodian Brothers","MERGED ALL TXT",380,3,2,3,36502,24520,11783,199,67.1744,80.3243
6936,"Veteran Custodian Brothers","MERGED ALL TXT",385,3,2,3,36502,29966,6408,128,82.0941,87.5421
6937,"Veteran Custodian Brothers","MERGED ALL TXT",485,3,2,3,36502,32731,3685,86,89.6691,90.0886
6938,"Veteran Custodian Brothers","MERGED ALL TXT",390,3,2,3,36502,29150,7271,81,79.8586,77.823
6939,"Veteran Custodian Brothers","MERGED ALL TXT",495,3,2,3,36502,30850,5508,144,84.5159,89.2321
6940,"Veteran Custodian Brothers","MERGED ALL TXT",365,3,2,3,36502,27804,8498,200,76.1712,83.9519
6941,"Veteran Custodian Brothers","MERGED ALL TXT",470,3,2,3,36502,29823,6538,141,81.7024,83.3439
6942,"Veteran Custodian Brothers","MERGED ALL TXT",410,3,2,3,36502,28600,7731,171,78.3519,82.6686
6943,"Veteran Custodian Brothers","MERGED ALL TXT",435,3,2,3,36502,27989,8489,24,76.678,74.7598
6944,"Veteran Custodian Brothers","MERGED ALL TXT",365,3,2,3,36502,25548,10750,204,69.9907,82.5212
6945,"Veteran Custodian Brothers","MERGED ALL TXT",465,3,2,3,36502,32349,4120,33,88.6225,84.7226
6946,"Veteran Custodian Brothers","MERGED ALL TXT",395,3,2,3,36502,26680,9604,218,73.0919,82.7499
6947,"Veteran Custodian Brothers","MERGED ALL TXT",465,3,2,3,36502,29541,6794,167,80.9298,87.4113
6948,"Veteran Custodian Brothers","MERGED ALL TXT",355,3,2,3,36502,26044,10261,197,71.3495,80.7341
6949,"Veteran Custodian Brothers","MERGED ALL TXT",470,3,2,3,36502,31255,5186,61,85.6254,82.1614
6950,"Veteran Custodian Brothers","MERGED ALL TXT",420,3,2,3,36502,27189,9128,185,74.4863,82.9875
6951,"Veteran Custodian Brothers","MERGED ALL TXT",405,3,2,3,36502,29492,6951,59,80.7956,78.1244
6952,"Veteran Custodian Brothers","MERGED ALL TXT",340,3,2,3,36502,31445,5040,17,86.146,84.4205
6953,"Veteran Custodian Brothers","MERGED ALL TXT",435,3,2,3,36502,32411,4000,91,88.7924,89.4861
6954,"Veteran Custodian Brothers","MERGED ALL TXT",470,3,2,3,36502,31491,4956,55,86.272,82.2037
6955,"Veteran Custodian Brothers","MERGED ALL TXT",355,3,2,3,36502,30435,5999,68,83.379,87.4477
6956,"Veteran Custodian Brothers","MERGED ALL TXT",445,3,2,3,36502,28686,7661,155,78.5875,85.4682
6957,"Veteran Custodian Brothers","MERGED ALL TXT",400,3,2,3,36502,28009,8338,155,76.7328,83.8991
6958,"Veteran Custodian Brothers","MERGED ALL TXT",365,3,2,3,36502,24319,11981,202,66.6237,77.8043
6959,"Veteran Custodian Brothers","MERGED ALL TXT",460,3,2,3,36502,31594,4829,79,86.5542,88.7284
6960,"Veteran Custodian Brothers","MERGED ALL TXT",455,3,2,3,36502,29250,7069,183,80.1326,84.8899
6961,"Veteran Custodian Brothers","MERGED ALL TXT",410,3,2,3,36502,30648,5805,49,83.9625,87.6642
6962,"Veteran Custodian Brothers","MERGED ALL TXT",440,3,2,3,36502,28602,7715,185,78.3574,86.5386
6963,"Veteran Custodian Brothers","MERGED ALL TXT",365,3,2,3,36502,26536,9758,208,72.6974,83.2949
6964,"Veteran Custodian Brothers","MERGED ALL TXT",320,3,2,3,36502,26262,10209,31,71.9467,72.363
6965,"Veteran Custodian Brothers","MERGED ALL TXT",460,3,2,3,36502,26287,10022,193,72.0152,82.9126
6966,"Veteran Custodian Brothers","MERGED ALL TXT",405,3,2,3,36502,28649,7779,74,78.4861,76.4942
6967,"Veteran Custodian Brothers","MERGED ALL TXT",390,3,2,3,36502,27368,8919,215,74.9767,84.1975
6968,"Veteran Custodian Brothers","MERGED ALL TXT",435,3,2,3,36502,31405,5093,4,86.0364,83.6053
6969,"Veteran Custodian Brothers","MERGED ALL TXT",375,3,2,3,36502,26493,9800,209,72.5796,81.9637
6970,"Veteran Custodian Brothers","MERGED ALL TXT",435,3,2,3,36502,29386,7103,13,80.5052,81.968
6971,"Veteran Custodian Brothers","MERGED ALL TXT",425,3,2,3,36502,31933,4528,41,87.4829,84.5622
6972,"Veteran Custodian Brothers","MERGED ALL TXT",410,3,2,3,36502,26514,9797,191,72.6371,81.2975
6973,"Veteran Custodian Brothers","MERGED ALL TXT",380,3,2,3,36502,30229,6197,76,82.8146,80.538
6974,"Veteran Custodian Brothers","MERGED ALL TXT",440,3,2,3,36502,29383,7070,49,80.497,79.0551
6975,"Veteran Custodian Brothers","MERGED ALL TXT",420,3,2,3,36502,28991,7314,197,79.423,86.4904
6976,"Veteran Custodian Brothers","MERGED ALL TXT",435,3,2,3,36502,29933,6476,93,82.0037,82.4809
6977,"Veteran Custodian Brothers","MERGED ALL TXT",415,3,2,3,36502,28964,7414,124,79.3491,85.9516
6978,"Veteran Custodian Brothers","MERGED ALL TXT",395,3,2,3,36502,27236,9087,179,74.6151,83.1673
6979,"Veteran Custodian Brothers","MERGED ALL TXT",395,3,2,3,36502,26599,9690,213,72.87,81.1257
6980,"Veteran Custodian Brothers","MERGED ALL TXT",395,3,2,3,36502,29561,6883,58,80.9846,78.0961
6981,"Veteran Custodian Brothers","MERGED ALL TXT",450,3,2,3,36502,30390,5994,118,83.2557,86.7803
6982,"Veteran Custodian Brothers","MERGED ALL TXT",430,3,2,3,36502,31749,4683,70,86.9788,89.516
6983,"Veteran Custodian Brothers","MERGED ALL TXT",350,3,2,3,36502,26460,10015,27,72.4892,72.6585
6984,"Veteran Custodian Brothers","MERGED ALL TXT",400,3,2,3,36502,24560,11734,208,67.284,76.814
6985,"Veteran Custodian Brothers","MERGED ALL TXT",390,3,2,3,36502,28097,8327,78,76.9739,75.1768
6986,"Veteran Custodian Brothers","MERGED ALL TXT",425,3,2,3,36502,26300,9996,206,72.0508,83.1361
6987,"Veteran Custodian Brothers","MERGED ALL TXT",390,3,2,3,36502,30916,5537,49,84.6967,82.0215
6988,"Veteran Custodian Brothers","MERGED ALL TXT",380,3,2,3,36502,29660,6697,145,81.2558,85.5365
6989,"Veteran Custodian Brothers","MERGED ALL TXT",425,3,2,3,36502,27338,8986,178,74.8945,83.2595
6990,"Veteran Custodian Brothers","MERGED ALL TXT",415,3,2,3,36502,28086,8239,177,76.9437,83.8975
6991,"Veteran Custodian Brothers","MERGED ALL TXT",435,3,2,3,36502,28798,7553,151,78.8943,84.8043
6992,"Veteran Custodian Brothers","MERGED ALL TXT",360,3,2,3,36502,30314,6056,132,83.0475,87.3401
6993,"Veteran Custodian Brothers","MERGED ALL TXT",405,3,2,3,36502,29950,6469,83,82.0503,79.4039
6994,"Veteran Custodian Brothers","MERGED ALL TXT",385,3,2,3,36502,25243,11059,200,69.1551,76.7667
6995,"Veteran Custodian Brothers","MERGED ALL TXT",380,3,2,3,36502,24650,11754,98,67.5305,67.2671
6996,"Veteran Custodian Brothers","MERGED ALL TXT",445,3,2,3,36502,32807,3651,44,89.8773,91.0584
6997,"Veteran Custodian Brothers","MERGED ALL TXT",395,3,2,3,36502,27384,9105,13,75.0205,73.4394
6998,"Veteran Custodian Brothers","MERGED ALL TXT",395,3,2,3,36502,27948,8538,16,76.5657,75.6094
6999,"Veteran Custodian Brothers","MERGED ALL TXT",435,3,2,3,36502,32661,3784,57,89.4773,90.7077
7000,"Veteran Custodian Brothers","MERGED ALL TXT",485,3,2,3,36502,30913,5516,73,84.6885,81.5071
7001,"Veteran Custodian Brothers","MERGED ALL TXT",440,3,2,3,36502,26249,10053,200,71.9111,80.6458
7002,"Veteran Custodian Brothers","MERGED ALL TXT",445,3,2,3,36502,28364,7987,151,77.7053,80.2785
7003,"Veteran Custodian Brothers","MERGED ALL TXT",355,3,2,3,36502,26476,9860,166,72.533,81.7003
7004,"Veteran Custodian Brothers","MERGED ALL TXT",460,3,2,3,36502,31929,4525,48,87.4719,83.7204
7005,"Veteran Custodian Brothers","MERGED ALL TXT",450,3,2,3,36502,28298,8137,67,77.5245,76.5766
7006,"Veteran Custodian Brothers","MERGED ALL TXT",390,3,2,3,36502,25686,10714,102,70.3687,70.2216
7007,"Veteran Custodian Brothers","MERGED ALL TXT",390,3,2,3,36502,28869,7463,170,79.0888,85.5185
7008,"Veteran Custodian Brothers","MERGED ALL TXT",420,3,2,3,36502,29384,6948,170,80.4997,86.6382
7009,"Veteran Custodian Brothers","MERGED ALL TXT",365,3,2,3,36502,29690,6753,59,81.338,78.753
7010,"Veteran Custodian Brothers","MERGED ALL TXT",385,3,2,3,36502,27895,8425,182,76.4205,84.1055
7011,"Veteran Custodian Brothers","MERGED ALL TXT",360,3,2,3,36502,26717,9598,187,73.1932,82.5617
7012,"Veteran Custodian Brothers","MERGED ALL TXT",420,3,2,3,36502,29651,6777,74,81.2312,78.6038
7013,"Veteran Custodian Brothers","MERGED ALL TXT",390,3,2,3,36502,30710,5682,110,84.1324,88.0667
7014,"Veteran Custodian Brothers","MERGED ALL TXT",440,3,2,3,36502,31553,4834,115,86.4418,88.6059
7015,"Veteran Custodian Brothers","MERGED ALL TXT",395,3,2,3,36502,26551,9747,204,72.7385,81.84
7016,"Veteran Custodian Brothers","MERGED ALL TXT",400,3,2,3,36502,31070,5377,55,85.1186,81.4064
7017,"Veteran Custodian Brothers","MERGED ALL TXT",425,3,2,3,36502,32817,3643,42,89.9047,91.1196
7018,"Veteran Custodian Brothers","MERGED ALL TXT",445,3,2,3,36502,32768,3699,35,89.7704,90.9617
